Unnamed: 0,cik,company,label,ticker,gurufocus-company-name,gurufocus-stockid,filing_date,difference_in_months
2443,1019779,CUNO INC,False,CUNO,Cuno Inc  (Delisted),US02VI,2004-12-23,-2
2444,1019849,"PENSKE AUTOMOTIVE GROUP, INC.",False,PAG,Penske Automotive Group Inc,US08Y3,2021-02-19,34
2445,1019883,APPALACHIAN BANCSHARES INC,False,APAB,Appalachian Bancshares Inc  (Delisted),US0C0N,2009-04-03,-4
2446,1020265,SABRE HOLDINGS CORP,False,TSG,Sabre Holdings Corp  (Delisted),US09U2,2007-02-23,-2
2447,1020416,"MONSTER WORLDWIDE, INC.",False,MWW,Monster Worldwide Inc  (Delisted),US08L5,2016-02-11,-2
2448,1020476,KROLL INC,False,KROL,Kroll Inc  (Delisted),US0418,2004-03-15,-3
2449,1020569,IRON MOUNTAIN INC,False,IRM,Iron Mountain Inc,US0816,2021-02-24,34
2450,1020620,AT HOME CORP,True,ATHMQ,At Home Corporation  (Delisted),US0A9T,2001-04-02,-4
2451,1020710,DXP ENTERPRISES INC,False,DXPE,DXP Enterprises Inc,US031D,2021-03-18,33
2452,1020859,UNITED NATURAL FOODS INC,False,UNFI,United Natural Foods Inc,US05SU,2021-09-28,22
2453,1020871,ON COMMAND CORP,False,ONCO,On Command Corp  (Delisted),US0ARZ,2003-03-31,-3
2454,1020905,BOCA RESORTS INC,False,RST,Boca Resorts Inc  (Delisted),US09DJ,2004-09-13,-3
2455,1020950,RAGEN MACKENZIE GROUP INC,False,RMG,Ragen Mackenzie Group Inc  (Delisted),US09C3,1999-12-20,-3
2456,1020996,VERTRUE INC,False,VTRU,Vertrue Inc  (Delisted),US05Y4,2006-09-12,9
2457,1021010,EDGE PETROLEUM CORP,True,EPEXQ,Edge Petroleum Corp  (Delisted),US0GF1,2009-03-16,-3
2458,1021061,METRIS COMPANIES INC,False,MXT,Metris Companies Inc  (Delisted),US08LD,2005-03-11,-3
2459,1021162,TRIUMPH GROUP INC,False,TGI,Triumph Group Inc,US09QB,2021-05-20,22
2460,1021561,"NU SKIN ENTERPRISES, INC.",False,NUS,Nu Skin Enterprises Inc,US08TK,2021-02-11,34
2461,1021635,OGE ENERGY CORP.,False,OGE,OGE Energy Corp,US08W3,2021-02-25,34
2462,1021706,KEVCO INC,False,KVCOQ,Kevco Inc  (Delisted),US0K7P,1999-04-13,8
2463,1021848,DELTA FINANCIAL CORP,True,DFCLQ,Delta Financial Corp  (Delisted),US0FHJ,2007-03-09,-3
2464,1021860,NOV INC.,False,NOV,NOV Inc,US08R2,2021-02-12,34
2465,1022079,QUEST DIAGNOSTICS INC,False,DGX,Quest Diagnostics Inc,US075W,2021-02-22,34
2466,1022080,MIDWAY GAMES INC,False,MWYGQ,Midway Games Inc  (Delisted),US0LPL,2007-03-12,21
2467,1022225,OPLINK COMMUNICATIONS INC,False,OPLK,Oplink Communications Inc  (Delisted),US04OO,2014-09-15,-3
2468,1022321,GENESIS ENERGY LP,False,GEL,Genesis Energy LP,US07MS,2021-03-01,33
2469,1022345,MARINER ENERGY INC,False,ME,Mariner Energy Inc  (Delisted),US08DT,2010-03-01,-3
2470,1022368,"SCHIFF NUTRITION INTERNATIONAL, INC.",False,SHF,Schiff Nutrition International Inc  (Delisted),US09H7,2012-08-14,-3
2471,1022408,EPLUS INC,False,PLUS,ePlus Inc,US04VC,2021-05-21,22
2472,1022438,TRAMMELL CROW CO,False,TCC,Trammell Crow Co  (Delisted),US09OV,2006-03-15,-3
2473,1022469,DELTIC TIMBER CORP,False,DEL,Deltic Timber Corp  (Delisted),US075A,2017-03-07,9
2474,1022671,STEEL DYNAMICS INC,False,STLD,Steel Dynamics Inc,US05I0,2021-03-01,33
2475,1022705,TESCO CORP,False,TESO,Tesco Corp  (Delisted),US05M3,2017-03-03,-3
2476,1022832,STYLING TECHNOLOGY CORP,False,STYL,Styling Technology Corp  (Delisted),US0AWY,1999-03-31,-3
2477,1022911,PANAVISION INC,False,PVIS,Panavision Inc  (Delisted),US0NUH,2006-03-31,-3
2479,1023010,BROOKDALE LIVING COMMUNITIES INC,False,BLCI,Brookdale Living Communities Inc  (Delisted),US02CT,2000-03-30,-3
2480,1023024,ANI PHARMACEUTICALS INC,False,ANIP,ANI Pharmaceuticals Inc,US023T,2021-03-11,33
2481,1023031,DIRECT GENERAL CORP,False,DRCT,Direct General Corp  (Delisted),US0301,2007-03-15,-3
2482,1023128,LITHIA MOTORS INC,False,LAD,Lithia Motors Inc,US088Y,2021-02-19,34
2483,1023131,COVANCE INC,False,CVD,Covance Inc  (Delisted),US072Q,2014-02-27,-2
2485,1023313,"FORRESTER RESEARCH, INC.",False,FORR,Forrester Research Inc,US03DI,2021-03-11,33
2486,1023398,ADVANCE FINANCIAL BANCORP,False,AFBC,Advance Financial Bancorp  (Delisted),US01ZJ,2004-09-22,-3
2487,1023519,MCSI INC,False,MCSIQ,MCSI Inc  (Delisted),US0KWT,2002-04-01,8
2488,1023640,FIRSTFED AMERICA BANCORP INC,False,FAB,Firstfed America Bancorp Inc  (Delisted),US006Y,2003-06-24,-3
2489,1023731,8X8 INC /DE/,False,EGHT,8x8 Inc,US033H,2021-05-17,22
2490,1023860,STEWARDSHIP FINANCIAL CORP,False,SSFN,Stewardship Financial Corp  (Delisted),US05GW,2019-03-15,-3
2491,1023902,RDO EQUIPMENT CO,False,RDOE,RDO Equipment Co  (Delisted),US0AU4,2002-05-01,8
2492,1024015,ACCESS ANYTIME BANCORP INC,False,AABC,Access Anytime Bancorp Inc  (Delisted),US01W2,2005-03-02,-3
2493,1024149,US UNWIRED INC,False,UNWR,US Unwired Inc  (Delisted),US05T1,2005-03-15,-3
2494,1024302,INKTOMI CORP,False,INKT,Inktomi Corp  (Delisted),US03V0,2001-12-31,9
2495,1024305,COTY INC.,False,COTY,Coty Inc,US06Z9,2021-08-26,22
2496,1024401,ENRON CORP/OR/,True,ENRNQ,Enron Corp  (Delisted),US0AGL,2001-04-02,-4
2497,1024478,"ROCKWELL AUTOMATION, INC",False,ROK,Rockwell Automation Inc,US09CP,2021-11-09,22
2498,1024657,WEST CORP,False,WSTC,West Corp  (Delisted),US061J,2017-02-16,-2
2499,1024725,TENNECO INC,False,TEN,Tenneco Inc  (Delisted),US09PX,2021-02-24,10
2500,1024732,IGATE CORP,False,IGTE,iGate Corp  (Delisted),US03T9,2015-02-09,-2
2501,1024795,"HELIOS TECHNOLOGIES, INC.",False,HLIO,Helios Technologies Inc,US05E0,2021-03-02,33
2502,1025361,NEWPORT NEWS SHIPBUILDING INC,False,NNS,Newport News Shipbuilding Inc  (Delisted),US08QR,2001-03-26,-3
2503,1025536,TAYLOR CAPITAL GROUP INC,False,TAYC,Taylor Capital Group Inc  (Delisted),US05KY,2014-03-07,-3
2504,1025835,ENTERPRISE FINANCIAL SERVICES CORP,False,EFSC,Enterprise Financial Services Corp,US033C,2021-02-19,34
2505,1025996,KILROY REALTY CORP,False,KRC,Kilroy Realty Corp,US087R,2021-02-12,34
2506,1026816,METRO-GOLDWYN-MAYER INC,False,MGM,Metro-Goldwyn-Mayer Inc  (Delisted),US08F9,2005-02-28,-2
2507,1027183,FIRST SOUTH BANCORP INC /VA/,False,FSBK,First South Bancorp Inc.  (Delisted),US03EM,2017-03-15,-3
2508,1027207,EPIQ SYSTEMS INC,False,EPIQ,Epiq Systems Inc  (Delisted),US035L,2016-03-01,-3
2509,1027884,CHICAGO BRIDGE & IRON CO N V,False,CBI,Chicago Bridge & Iron Co NV  (Delisted),US06S7,2018-02-21,-2
2510,1027974,PACIFICARE HEALTH SYSTEMS INC /DE/,False,PHS,PacifiCare Health Systems Inc  (Delisted),US091C,2005-02-25,-2
2511,1028087,AMERICAN DENTAL PARTNERS INC,False,ADPI,American Dental Partners Inc  (Delisted),US01YT,2011-03-16,-3
2512,1028215,KMG CHEMICALS INC,False,KMG,KMG Chemicals Inc  (Delisted),US086R,2018-10-01,-3
2513,1028336,FIDELITY BANKSHARES INC,False,FFFL,Fidelity Bankshares Inc  (Delisted),US03AC,2006-03-16,-3
2514,1028461,COVANSYS CORP,False,CVNS,Covansys Corp  (Delisted),US02VV,2007-03-09,-3
2515,1028734,COBIZ FINANCIAL INC,False,COBZ,CoBiz Financial Inc  (Delisted),US02QP,2018-02-16,-2
2516,1028751,PROBUSINESS SERVICES INC,False,PRBZ,ProBusiness Services Inc  (Delisted),US04WQ,2002-09-30,-3
2517,1028918,PACIFIC PREMIER BANCORP INC,False,PPBI,Pacific Premier Bancorp Inc,US04WF,2021-02-26,34
2518,1028954,SB ONE BANCORP,False,SBBX,SB One Bancorp  (Delisted),US057R,2020-03-10,-3
2519,1028965,SPECIAL METALS CORP,False,SMCXQ,Special Metals Corp  (Delisted),US0AW1,2002-04-01,-4
2520,1029142,DYNAVAX TECHNOLOGIES CORP,False,DVAX,Dynavax Technologies Corp,US030X,2021-02-25,34
2521,1029199,"EURONET WORLDWIDE, INC.",False,EEFT,Euronet Worldwide Inc,US0330,2021-02-22,34
2522,1029299,"DELTEK, INC",False,PROJ,Deltek Inc  (Delisted),US04X7,2012-03-15,-3
2523,1029407,HARBOR FLORIDA BANCSHARES INC,False,HARB,Harbor Florida Bancshares Inc  (Delisted),US03MF,2005-12-14,9
2524,1029506,RALCORP HOLDINGS INC /MO,False,RAH,Ralcorp Holdings Inc  (Delisted),US0990,2012-11-29,-2
2526,1029630,GS FINANCIAL CORP,False,GSLA,GS Financial Corp  (Delisted),US03LE,2010-03-25,9
2527,1029654,HEMLOCK FEDERAL FINANCIAL CORP,False,HMKF,Hemlock Federal Financial Corp  (Delisted),US0AKX,2004-03-11,-3
2528,1029740,HCB BANCSHARES INC,False,HCBB,HCB Bancshares Inc  (Delisted),US03N9,2003-09-26,-3
2529,1029786,NATIONWIDE FINANCIAL SERVICES INC/,False,NFS,Nationwide Financial Services Inc  (Delisted),US08NZ,2008-02-29,22
2530,1029800,URSTADT BIDDLE PROPERTIES INC,False,UBP,Urstadt Biddle Properties Inc  (Delisted),US09WB,2021-01-13,21
2532,1030048,YOUNG & RUBICAM INC,False,YNR,Young & Rubicam Inc  (Delisted),US0A6L,2000-03-30,-3
2533,1030341,NETWORK SOLUTIONS INC /DE/,False,NSOL,Network Solutions Inc  (Delisted),US04JV,2000-03-30,-3
2534,1030469,OFG BANCORP,False,OFG,OFG Bancorp,US08VZ,2021-02-26,34
2535,1030653,CURAGEN CORP,False,CRGN,CuraGen Corp  (Delisted),US02SU,2006-03-14,33
2536,1031028,GLOBECOMM SYSTEMS INC,False,GCOM,Globecomm Systems Inc  (Delisted),US03HD,2013-09-13,-3
2537,1031029,"STARTEK, INC.",False,SRT,StarTek Inc  (Delisted),US09KR,2021-03-16,21
2538,1031107,PEREGRINE SYSTEMS INC,False,PRGN,Peregrine Systems Inc  (Delisted),US0AT9,2005-07-01,-4
2539,1031203,GROUP 1 AUTOMOTIVE INC,False,GPI,Group 1 Automotive Inc,US07PR,2021-02-24,34
2541,1031296,FIRSTENERGY CORP,False,FE,FirstEnergy Corp,US07HD,2021-02-18,34
2542,1031308,BENTLEY SYSTEMS INC,False,BSY,Bentley Systems Inc,US28IQ,2021-03-02,33
2543,1031329,RADIOLOGIX INC,False,RGX,Radiologix Inc  (Delisted),US00FN,2005-03-15,9
2545,1031798,BEA SYSTEMS INC,False,BEAS,BEA Systems Inc  (Delisted),US02B5,2008-03-28,-2
2547,1032033,SLM CORP,False,SLM,SLM Corp,US05CG,2021-02-25,34
2548,1032208,SEMPRA ENERGY,False,SREpA.PFD,Sempra Energy,US0UKS,2021-02-25,34
2549,1032220,"MAXIMUS, INC.",False,MMS,Maximus Inc,US08H5,2021-11-18,22
2550,1032462,TRUSTREET PROPERTIES INC,False,TSY,Trustreet Properties Inc  (Delisted),US09UD,2006-03-16,9
2552,1032863,FORCE PROTECTION INC,False,FRPT,Force Protection Inc  (Delisted),US03ED,2011-03-09,-3
2553,1032975,LOGITECH INTERNATIONAL S.A.,False,LOGI,Logitech International SA,US0454,2021-05-12,22
2554,1033012,FLAGSTAR BANCORP INC,False,FBC,Flagstar Bancorp Inc  (Delisted),US07GB,2021-02-26,10
2555,1033025,PRAECIS PHARMACEUTICALS INC,False,PRCS,Praecis Pharmaceuticals Inc  (Delisted),US04WS,2003-03-19,33
2556,1033032,SILVERLEAF RESORTS INC,False,SVLF,Silverleaf Resorts Inc  (Delisted),US05JC,2011-03-16,-3
2557,1033905,LUMINEX CORP,False,LMNX,Luminex Corp  (Delisted),US044O,2021-02-26,-2
2558,1034054,SBA COMMUNICATIONS CORP,False,SBAC,SBA Communications Corp,US057N,2021-02-25,34
2559,1034088,ECLIPSYS CORP,False,ECLP,Eclipsys Corp  (Delisted),US032G,2010-02-25,-2
2560,1034239,RC2 CORP,False,RCRC,RC2 Corp  (Delisted),US052P,2011-03-02,-3
2561,1034258,"NOBLE INTERNATIONAL, LTD.",True,NOBLQ,Noble International Ltd  (Delisted),US04IW,2008-04-15,-4
2562,1034650,WAYPOINT FINANCIAL CORP,False,WYPT,Waypoint Financial Corp  (Delisted),US0628,2004-03-12,-3
2563,1034669,FISHER COMMUNICATIONS INC,False,FSCI,Fisher Communications Inc  (Delisted),US03EQ,2012-03-09,9
2564,1034670,AUTOLIV INC,False,ALV,Autoliv Inc,US06C7,2021-02-19,34
2565,1034755,BRIGHAM EXPLORATION CO,False,BEXP,Brigham Exploration Co  (Delisted),US02BG,2011-03-01,-3
2567,1035002,VALERO ENERGY CORP/TX,False,VLO,Valero Energy Corp,US09ZO,2021-02-23,34
2568,1035092,SHORE BANCSHARES INC,False,SHBI,Shore Bancshares Inc,US05AU,2021-03-26,33
2569,1035096,WEBMETHODS INC,False,WEBM,webMethods Inc  (Delisted),US05ZC,2006-06-22,9
2570,1035185,GEVITY HR INC,False,GVHR,Gevity HR Inc  (Delisted),US03LZ,2009-03-16,-3
2571,1035201,CALIFORNIA WATER SERVICE GROUP,False,CWT,California Water Service Group,US0739,2021-02-25,34
2572,1035267,INTUITIVE SURGICAL INC,False,ISRG,Intuitive Surgical Inc,US03X3,2021-02-10,34
2573,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",False,ARE,Alexandria Real Estate Equities Inc,US06EI,2021-02-01,34
2574,1035513,FIRSTBANK NW CORP,False,FBNW,FirstBank NW Corp  (Delisted),US038Q,2006-05-30,-2
2575,1035675,NSTAR/MA,False,NST,Nstar  (Delisted),US08SR,2012-02-06,-2
2577,1035713,PROVIDIAN FINANCIAL CORP,False,PVN,Providian Financial Corp  (Delisted),US097K,2005-03-31,-3
2578,1035744,"AMNET MORTGAGE, INC.",False,AMNT,AmNet Mortgage Inc  (Delisted),US022S,2005-03-30,-3
2579,1035748,CALLIDUS SOFTWARE INC,False,CALD,Callidus Software Inc  (Delisted),US02GT,2018-02-28,-2
2580,1035770,VAIL BANKS INC,False,VAIL,Vail Banks Inc  (Delisted),US05U6,2006-03-31,-3
2581,1035815,JOURNAL REGISTER CO,True,JRCOQ,Journal Register Co  (Delisted),US0JTT,2008-03-14,-3
2582,1035881,GENERAL INSTRUMENT CORP,False,GIC,General Instrument Corp  (Delisted),US07NQ,1999-03-31,-3
2583,1035884,COMMSCOPE INC,False,CTV,CommScope Inc  (Delisted),US0723,2010-02-22,-2
2584,1035972,MORTON INTERNATIONAL INC /IN/,False,MII,Morton International Inc  (Delisted),US08FY,1998-09-21,-3
2585,1035976,"FNCB BANCORP, INC.",False,FNCB,FNCB Bancorp Inc,US0H3S,2021-03-12,33
2586,1035983,COMFORT SYSTEMS USA INC,False,FIX,Comfort Systems USA Inc,US07I6,2021-02-25,34
2587,1036070,STELLARONE CORP,False,STEL,StellarOne Corp  (Delisted),US05HQ,2013-03-15,-3
2588,1036188,QAD INC,False,QADA,QAD Inc  (Delisted),US0500,2021-04-13,-3
2589,1036425,MICROMUSE INC,False,MUSE,Micromuse Inc  (Delisted),US04FH,2005-12-14,-3
2590,1036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,False,FCS,Fairchild Semiconductor International Inc  (Delisted),US039B,2016-02-25,-2
2591,1037016,NII HOLDINGS INC,False,NIHD,NII Holdings Inc  (Delisted),US04IE,2019-03-18,-3
2592,1037038,RALPH LAUREN CORP,False,RL,Ralph Lauren Corp,US09BR,2021-05-20,22
2593,1037275,DIGITAL INSIGHT CORP,False,DGIN,Digital Insight Corp  (Delisted),US02YG,2006-03-16,-3
2595,1037540,BOSTON PROPERTIES INC,False,BXP,Boston Properties Inc,US06QZ,2021-02-26,34
2596,1037652,PELICAN FINANCIAL INC,False,PFI,Pelican Financial Inc  (Delisted),US00EV,2003-03-27,33
2597,1037676,"ARCH RESOURCES, INC.",False,ARCH,Arch Resources Inc,US06EC,2021-02-12,34
2598,1037760,CEPHEID,False,CPHD,Cepheid  (Delisted),US02RV,2016-02-25,-2
2599,1037868,AMETEK INC/,False,AME,AMETEK Inc,US06CE,2021-02-18,34
2600,1037949,QWEST COMMUNICATIONS INTERNATIONAL INC,False,Q,Qwest Communications International Inc  (Delisted),US098F,2011-02-15,22
2601,1037975,PRIORITY HEALTHCARE CORP,False,PHCC,Priority Healthcare Corp  (Delisted),US04U2,2005-03-30,-3
2602,1037976,JONES LANG LASALLE INC,False,JLL,Jones Lang LaSalle Inc,US0834,2021-02-18,34
2603,1038074,SILICON LABORATORIES INC.,False,SLAB,Silicon Laboratories Inc,US05CB,2021-02-03,34
2604,1038133,HESKA CORP,False,HSKA,Heska Corp  (Delisted),US03Q6,2021-02-26,22
2605,1038217,TARRAGON CORP,True,TARRQ,Tarragon Corp  (Delisted),US0QBA,2008-03-28,-3
2606,1038243,JLK DIRECT DISTRIBUTION INC,False,JLK,JLK Direct Distribution Inc  (Delisted),US0833,2000-09-27,-3
2607,1038280,MAC-GRAY CORP,False,TUC,Mac-Gray Corp  (Delisted),US09UO,2013-03-15,-3
2608,1038339,EQUITY OFFICE PROPERTIES TRUST,False,EOP,Equity Office Properties Trust  (Delisted),US07D4,2006-03-15,9
2609,1038357,PIONEER NATURAL RESOURCES CO,False,PXD,Pioneer Natural Resources Co,US097T,2021-03-01,33
2611,1038459,O A K FINANCIAL CORP,False,OKFC,O A K Financial Corp  (Delisted),US0ARV,2010-02-12,-2
2612,1038773,SMARTFINANCIAL INC.,False,SMBK,SmartFinancial Inc,US05CV,2021-03-16,33
2613,1038914,GLOBALSANTAFE CORP,False,GSF,GlobalSantaFe Corp  (Delisted),US07QW,2007-02-28,-2
2614,1039065,OSI SYSTEMS INC,False,OSIS,OSI Systems Inc,US04PP,2021-08-23,22
2615,1039101,"L3 TECHNOLOGIES, INC.",False,LLL,L3 Technologies Inc  (Delisted),US08AH,2019-02-21,-2
2616,1039151,KENDLE INTERNATIONAL INC,False,KNDL,Kendle International Inc  (Delisted),US040P,2011-03-16,-3
2617,1039399,FORMFACTOR INC,False,FORM,FormFactor Inc,US03DH,2021-02-22,34
2618,1039446,JUPITER MEDIA METRIX INC,False,JMXIE,"Jupiter Media Metrix, Inc.  (Delisted)",US0AMX,2001-04-02,8
2619,1039684,ONEOK INC /NEW/,False,OKE,ONEOK Inc,US08WJ,2021-02-23,34
2620,1039780,FRIEDE GOLDMAN HALTER INC,False,FGHLQ,"Friede Goldman Halter, Inc.  (Delisted)",US0GX7,2002-04-16,8
2621,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,False,AEL,American Equity Investment Life Holding Co,US068F,2021-03-01,33
2623,1040261,PEGASUS SOLUTIONS INC,False,PEGS,Pegasus Solutions Inc  (Delisted),US04SY,2006-03-16,-3
2624,1040426,SYNTEL INC,False,SYNT,Syntel Inc  (Delisted),US05KA,2018-02-26,-2
2625,1040441,BEVERLY ENTERPRISES INC,False,BEV,Beverly Enterprises Inc  (Delisted),US06L5,2005-03-15,-3
2626,1040454,PAN PACIFIC RETAIL PROPERTIES INC,False,PNP,Pan Pacific Retail Properties Inc  (Delisted),US093Q,2006-02-23,-2
2627,1040570,"GEOEYE, INC.",False,GEOY,GeoEye Inc  (Delisted),US03HZ,2012-03-13,-3
2628,1040593,CARRIZO OIL & GAS INC,False,CRZO,Carrizo Oil & Gas Inc  (Delisted),US02TK,2019-03-01,-3
2629,1040596,CHOICEPOINT INC,False,CPS,ChoicePoint Inc  (Delisted),US070J,2008-02-29,-2
2630,1040660,APPLIED FILMS CORP,False,AFCO,Applied Films Corp  (Delisted),US01ZM,2005-09-16,-3
2631,1040829,"RYMAN HOSPITALITY PROPERTIES, INC.",False,RHP,Ryman Hospitality Properties Inc,US09BD,2021-02-26,34
2632,1040971,SL GREEN REALTY CORP,False,SLG,SL Green Realty Corp,US09IB,2021-02-26,34
2633,1041061,YUM BRANDS INC,False,YUM,Yum Brands Inc,US0A6Q,2021-02-22,34
2634,1041368,RIVERVIEW BANCORP INC,False,RVSB,Riverview Bancorp Inc,US056R,2021-06-21,21
2635,1041429,ANNAPOLIS BANCORP INC,False,ANNB,Annapolis Bancorp Inc  (Delisted),US023V,2013-03-28,-3
2636,1041550,HOPFED BANCORP INC,False,HFBC,HopFed Bancorp Inc  (Delisted),US03NV,2019-03-18,-3
2637,1041577,ATMI INC,False,ATMI,ATMI Inc  (Delisted),US027V,2014-03-07,-3
2638,1041657,"URBAN ONE, INC.",False,UONE,Urban One Inc,US055C,2021-03-31,21
2639,1041803,PRICESMART INC,False,PSMT,Pricesmart Inc,US04YC,2021-10-21,22
2640,1041858,RCN CORP /DE/,False,RCNI,RCN Corp  (Delisted),US052L,2010-03-09,-3
2641,1041954,ITC DELTACOM INC,False,ITCD,ITC Deltacom Inc  (Delisted),US0AMI,2010-03-22,33
2642,1042046,AMERICAN FINANCIAL GROUP INC,False,AFG,American Financial Group Inc,US068S,2021-02-25,34
2643,1042185,VIGNETTE CORP,False,VIGN,Vignette Corp  (Delisted),US05VF,2009-03-10,-3
2644,1042282,SILVERSTREAM SOFTWARE INC,False,SSSW,Silverstream Software Inc  (Delisted),US05H8,2001-03-16,9
2646,1042431,INTERWOVEN INC,False,IWOV,Interwoven Inc  (Delisted),US03XY,2009-03-13,-3
2647,1042521,SUN AMERICAN BANCORP,False,SAMB,Sun American Bancorp  (Delisted),US0ONM,2009-03-30,-3
2648,1042561,CORIXA CORP,False,CRXA,Corixa Corp  (Delisted),US02TI,2004-03-09,9
2649,1042729,MERCANTILE BANK CORP,False,MBWM,Mercantile Bank Corp,US048D,2021-03-05,33
2650,1042776,"PIEDMONT OFFICE REALTY TRUST, INC.",False,PDM,Piedmont Office Realty Trust Inc,US08ZF,2021-02-17,34
2653,1042801,STATEN ISLAND BANCORP INC,False,SIB,Staten Island Bancorp Inc  (Delisted),US09HL,2004-03-15,-3
2654,1042806,NSS BANCORP INC,False,NSSY,NSS Bancorp Inc  (Delisted),US04JY,1998-03-31,-3
2655,1042810,"EQUITY ONE, INC.",False,EQY,Equity One Inc  (Delisted),US07E4,2017-02-28,-2
2656,1042893,DRIL-QUIP INC,False,DRQ,Dril-Quip Inc,US0789,2021-02-25,34
2657,1043044,LNR PROPERTY CORP,False,LNR,LNR Property Corp  (Delisted),US08AW,2004-02-27,-3
2658,1043119,TRANSCOASTAL MARINE SERVICES INC,False,TCMSQ,TransCoastal Marine Services Inc  (Delisted),US0QE0,1999-03-31,9
2659,1043219,ANNALY CAPITAL MANAGEMENT INC,False,NLY,Annaly Capital Management Inc,US08PA,2021-02-19,34
2660,1043236,ELDERTRUST,False,ETT,ElderTrust  (Delisted),US07F0,2003-03-28,-3
2661,1043310,STARTEC GLOBAL COMMUNICATIONS CORP,True,STGCQ,Startec Global Communications Corp  (Delisted),US0AWT,2001-04-17,-4
2662,1043337,STONERIDGE INC,False,SRI,Stoneridge Inc,US09KO,2021-02-24,34
2663,1043382,SOLUTIA INC,False,SOA,Solutia Inc  (Delisted),US09JH,2012-02-24,-2
2664,1043432,AMERICAN SKIING CO /ME,False,AESK,American Skiing Co  (Delisted),US0A8A,2006-10-30,-3
2665,1043509,SONIC AUTOMOTIVE INC,False,SAH,Sonic Automotive Inc,US09EC,2021-02-23,34
2666,1043533,ABOVENET INC,False,ABVT,Abovenet Inc  (Delisted),US066Z,2012-02-29,-2
2667,1043604,JUNIPER NETWORKS INC,False,JNPR,Juniper Networks Inc,US083F,2021-02-12,34
2668,1043639,SIGMATEL INC,False,SGTL,"SigmaTel, Inc.  (Delisted)",US05AQ,2006-02-24,22
2669,1043769,COVAD COMMUNICATIONS GROUP INC,False,DVW,Covad Communications Group Inc  (Delisted),US005O,2008-02-26,-2
2671,1044566,CNA SURETY CORP,False,SUR,CNA Surety Corp  (Delisted),US09MX,2011-02-18,-2
2672,1044590,"INTERMEC, INC.",False,IN,Intermec Inc  (Delisted),US07ZY,2013-03-11,-3
2673,1044612,AMF BOWLING INC,False,AMBWQ,AMF Bowling Inc  (Delisted),US0BSP,2001-04-16,-4
2674,1044777,ONESPAN INC.,False,OSPN,OneSpan Inc,US05UR,2021-02-25,34
2675,1044880,MYSTIC FINANCIAL INC,False,MYST,Mystic Financial Inc  (Delisted),US04FY,2004-09-21,-3
2676,1044942,PROVINCE HEALTHCARE CO,False,PRV,Province Healthcare Co  (Delisted),US04XP,2005-03-24,-3
2677,1045309,W R GRACE & CO,False,GRA,W R Grace & Co  (Delisted),US07Q7,2021-02-26,-2
2678,1045450,EPR PROPERTIES,False,EPR,EPR Properties,US07DI,2021-02-25,34
2679,1045609,"PROLOGIS, INC.",False,PLD,Prologis Inc,US092B,2021-02-11,34
2680,1045690,SHORE FINANCIAL CORP,False,SHBK,Shore Financial Corp  (Delisted),US05AV,2008-03-11,-3
2681,1045769,HYPERCOM CORP,False,HYC,Hypercom Corp  (Delisted),US07XW,2011-03-10,-3
2682,1045810,NVIDIA CORP,False,NVDA,NVIDIA Corp,US04L5,2021-02-26,35
2683,1045829,VANGUARD HEALTH SYSTEMS INC,False,VHS,Vanguard Health Systems Inc  (Delisted),US09ZH,2013-08-20,-2
2684,1046002,ALLIANCE BANCORP OF NEW ENGLAND INC,False,ANE,Alliance Bancorp of New England Inc  (Delisted),US001G,2004-03-30,-3
2685,1046025,HERITAGE FINANCIAL CORP /WA/,False,HFWA,Heritage Financial Corp,US03NZ,2021-02-26,34
2686,1046050,TIMBERLAND BANCORP INC,False,TSBK,Timberland Bancorp Inc,US05PP,2021-12-08,21
2687,1046099,LASER MORTGAGE MANAGEMENT INC,False,LSMM,Laser Mortgage Management Inc  (Delisted),US0AO6,2001-04-02,20
2689,1046183,UNION COMMUNITY BANCORP,False,UCBC,Union Community Bancorp  (Delisted),US05S0,2005-03-29,-3
2690,1046203,GUARANTY FEDERAL BANCSHARES INC,False,GFED,Guaranty Federal Bancshares Inc  (Delisted),US03I5,2021-03-12,9
2691,1046209,WARWICK COMMUNITY BANCORP INC,False,WSBI,Warwick Community Bancorp Inc  (Delisted),US061F,2004-03-15,-3
2692,1046257,INGREDION INC,False,INGR,Ingredion Inc,US0805,2021-02-24,34
2693,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,False,CHH,Choice Hotels International Inc,US06V4,2021-02-26,34
2695,1046568,PERDOCEO EDUCATION CORP,False,PRDO,Perdoceo Education Corp,US02K7,2021-02-24,34
2696,1046578,TOUSA INC,False,TOUSQ,TOUSA Inc  (Delisted),US0QUR,2008-08-12,-8
2697,1046788,HARRIS PREFERRED CAPITAL CORP,False,HBCPRCL.PFD,Harris Preferred Capital Corp  (Delisted),US07SR,2013-03-15,-3
2698,1046859,"REMY INTERNATIONAL, INC.",False,REMY,"Remy International, Inc.  (Delisted)",US053D,2015-03-02,-3
2699,1046861,ENERGY EAST CORP,False,EAS,Energy East Corp  (Delisted),US079K,2008-02-29,-2
